,time_elapsed,simulationTypeNumber,seed,learning_rate,n_pattern,n_pattern_features,max_epochs,energy_exponent,preset_simulation,Learning was complete at epoch #,Theoretical: random-walk efficiency,Simulated: efficiency (m_perc/m_min),Simulated-Theoretical efficiency difference,Theoretical: minimum energy for learning,Simulated: energy actually used by learning,Simulated-Theoretical min difference for learning,Energy expended by simulations for consolidations,Energy expended by simulations for maintenance,Energy expended total,(seen) NLL,(seen) Accuracy,(seen) Precision,(seen) Sensitivity,(seen) Specificity,(unseen) NLL,(unseen) Accuracy,(unseen) Precision,(unseen) Sensitivity,(unseen) Specificity,weights_initialised_as,cache_algorithm,max_size_of_transient_memory,maintenance_cost_of_transient_memory
546,0.7081592082977295,55,5,0.8,250,250,1000,1,1,19,7006.239,18314.018,11307.779,1160.0,19474.018,18314.018,776.942,2056.761,2833.703,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,21.81863636363637,0.1
553,0.42609548568725586,56,2,0.8,250,250,1000,1,1,11,7006.239,9346.934,2340.695,1192.0,10538.934,9346.934,312.453,1387.643,1700.096,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.7972616875182228%,51.6%,51.6%,100.0%,0.0%,zeros,local-global,22.22266666666667,0.1
549,0.6651482582092285,55,8,0.8,250,250,1000,1,1,18,7006.239,17190.81,10184.571,1156.8,18347.61,17190.81,759.634,1748.294,2507.928,0.8332616875182227%,48.0%,48.0%,100.0%,0.0%,0.7692616875182228%,54.4%,54.4%,100.0%,0.0%,zeros,local-global,21.81863636363637,0.1
551,0.6301417350769043,56,0,0.8,250,250,1000,1,1,16,7006.239,13466.358,6460.119,1204.8,14671.158,13466.358,601.065,1264.258,1865.323,0.8292616875182227%,48.4%,48.4%,100.0%,0.0%,0.8372616875182227%,47.6%,47.6%,100.0%,0.0%,zeros,local-global,22.22266666666667,0.1
548,0.7181627750396729,55,7,0.8,250,250,1000,1,1,18,7006.239,11416.875,4410.636,1849.6,13266.475,11416.875,380.162,2011.58,2391.742,0.8012616875182228%,51.2%,51.2%,100.0%,0.0%,0.7812616875182228%,53.2%,53.2%,100.0%,0.0%,zeros,local-global,21.81863636363637,0.1
552,0.6281416416168213,56,1,0.8,250,250,1000,1,1,15,7006.239,11922.488,4916.249,1198.4,13120.888,11922.488,340.545,2018.332,2358.877,0.8652616875182227%,44.8%,44.8%,100.0%,0.0%,0.8692616875182227%,44.4%,44.4%,100.0%,0.0%,zeros,local-global,22.22266666666667,0.1
554,0.5251178741455078,56,3,0.8,250,250,1000,1,1,13,7006.239,9947.389,2941.15,1817.6,11764.989,9947.389,410.95,1231.667,1642.617,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.8252616875182227%,48.8%,48.8%,100.0%,0.0%,zeros,local-global,22.22266666666667,0.1
561,0.38808751106262207,57,0,0.8,250,250,1000,1,1,10,7006.239,11396.987,4390.748,1204.8,12601.787,11396.987,662.461,779.715,1442.176,0.8292616875182227%,48.4%,48.4%,100.0%,0.0%,0.8372616875182227%,47.6%,47.6%,100.0%,0.0%,zeros,local-global,22.626696969696972,0.1
557,0.5801305770874023,56,6,0.8,250,250,1000,1,1,15,7006.239,12653.354,5647.115,1160.0,13813.354,12653.354,548.911,1369.594,1918.505,0.7772616875182228%,53.6%,53.6%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,22.22266666666667,0.1
555,0.6381444931030273,56,4,0.8,250,250,1000,1,1,18,7006.239,12382.046,5375.807,1267.2,13649.246,12382.046,489.358,1834.738,2324.096,0.7412616875182227%,57.2%,57.2%,100.0%,0.0%,0.8332616875182227%,48.0%,48.0%,100.0%,0.0%,zeros,local-global,22.22266666666667,0.1
560,0.502112865447998,56,9,0.8,250,250,1000,1,1,13,7006.239,11436.597,4430.358,1180.8,12617.397,11436.597,495.459,1274.107,1769.566,0.8532616875182227%,46.0%,46.0%,100.0%,0.0%,0.8932616875182228%,42.0%,42.0%,100.0%,0.0%,zeros,local-global,22.22266666666667,0.1
556,0.703157901763916,56,5,0.8,250,250,1000,1,1,19,7006.239,16236.2,9229.961,1160.0,17396.2,16236.2,520.661,2370.432,2891.093,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,22.22266666666667,0.1
558,0.6741514205932617,56,7,0.8,250,250,1000,1,1,18,7006.239,11416.875,4410.636,1849.6,13266.475,11416.875,380.162,2011.58,2391.742,0.8012616875182228%,51.2%,51.2%,100.0%,0.0%,0.7812616875182228%,53.2%,53.2%,100.0%,0.0%,zeros,local-global,22.22266666666667,0.1
559,0.7241630554199219,56,8,0.8,250,250,1000,1,1,19,7006.239,15861.352,8855.113,1156.8,17018.152,15861.352,523.362,2420.89,2944.252,0.8332616875182227%,48.0%,48.0%,100.0%,0.0%,0.7692616875182228%,54.4%,54.4%,100.0%,0.0%,zeros,local-global,22.22266666666667,0.1
563,0.4030900001525879,57,2,0.8,250,250,1000,1,1,9,7006.239,8778.446,1772.207,1192.0,9970.446,8778.446,333.185,1058.241,1391.426,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.7972616875182228%,51.6%,51.6%,100.0%,0.0%,zeros,local-global,22.626696969696972,0.1
562,0.5791299343109131,57,1,0.8,250,250,1000,1,1,15,7006.239,12009.536,5003.297,1198.4,13207.936,12009.536,342.102,2017.767,2359.869,0.8652616875182227%,44.8%,44.8%,100.0%,0.0%,0.8692616875182227%,44.4%,44.4%,100.0%,0.0%,zeros,local-global,22.626696969696972,0.1
567,0.5001132488250732,57,6,0.8,250,250,1000,1,1,13,7006.239,12232.968,5226.729,1160.0,13392.968,12232.968,551.748,1215.819,1767.567,0.7772616875182228%,53.6%,53.6%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,22.626696969696972,0.1
568,0.46010351181030273,57,7,0.8,250,250,1000,1,1,14,7006.239,10317.586,3311.347,1862.4,12179.986,10317.586,382.8,1590.565,1973.365,0.8012616875182228%,51.2%,51.2%,100.0%,0.0%,0.7812616875182228%,53.2%,53.2%,100.0%,0.0%,zeros,local-global,22.626696969696972,0.1
566,0.553124189376831,57,5,0.8,250,250,1000,1,1,14,7006.239,14243.114,7236.875,1160.0,15403.114,14243.114,582.756,1466.84,2049.596,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,22.626696969696972,0.1
564,0.7351648807525635,57,3,0.8,250,250,1000,1,1,22,7006.239,15304.133,8297.894,1228.8,16532.933,15304.133,570.863,2149.403,2720.266,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.8252616875182227%,48.8%,48.8%,100.0%,0.0%,zeros,local-global,22.626696969696972,0.1
571,0.4270961284637451,58,0,0.8,250,250,1000,1,1,10,7006.239,11396.987,4390.748,1204.8,12601.787,11396.987,662.461,779.715,1442.176,0.8292616875182227%,48.4%,48.4%,100.0%,0.0%,0.8372616875182227%,47.6%,47.6%,100.0%,0.0%,zeros,local-global,23.030727272727276,0.1
570,0.4431006908416748,57,9,0.8,250,250,1000,1,1,13,7006.239,11447.701,4441.462,1180.8,12628.501,11447.701,497.277,1269.114,1766.391,0.8532616875182227%,46.0%,46.0%,100.0%,0.0%,0.8932616875182228%,42.0%,42.0%,100.0%,0.0%,zeros,local-global,22.626696969696972,0.1
565,0.6481466293334961,57,4,0.8,250,250,1000,1,1,18,7006.239,12458.203,5451.964,1267.2,13725.403,12458.203,499.82,1835.391,2335.211,0.7412616875182227%,57.2%,57.2%,100.0%,0.0%,0.8332616875182227%,48.0%,48.0%,100.0%,0.0%,zeros,local-global,22.626696969696972,0.1
572,0.5491232872009277,58,1,0.8,250,250,1000,1,1,15,7006.239,12009.536,5003.297,1198.4,13207.936,12009.536,342.102,2017.767,2359.869,0.8652616875182227%,44.8%,44.8%,100.0%,0.0%,0.8692616875182227%,44.4%,44.4%,100.0%,0.0%,zeros,local-global,23.030727272727276,0.1
569,0.7141604423522949,57,8,0.8,250,250,1000,1,1,19,7006.239,15721.579,8715.34,1156.8,16878.379,15721.579,533.347,2140.912,2674.259,0.8332616875182227%,48.0%,48.0%,100.0%,0.0%,0.7692616875182228%,54.4%,54.4%,100.0%,0.0%,zeros,local-global,22.626696969696972,0.1
573,0.3600809574127197,58,2,0.8,250,250,1000,1,1,9,7006.239,8778.446,1772.207,1192.0,9970.446,8778.446,333.185,1058.241,1391.426,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.7972616875182228%,51.6%,51.6%,100.0%,0.0%,zeros,local-global,23.030727272727276,0.1
577,0.4971120357513428,58,6,0.8,250,250,1000,1,1,13,7006.239,12232.968,5226.729,1160.0,13392.968,12232.968,551.748,1215.819,1767.567,0.7772616875182228%,53.6%,53.6%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,23.030727272727276,0.1
578,0.5191171169281006,58,7,0.8,250,250,1000,1,1,14,7006.239,10317.586,3311.347,1862.4,12179.986,10317.586,382.8,1590.565,1973.365,0.8012616875182228%,51.2%,51.2%,100.0%,0.0%,0.7812616875182228%,53.2%,53.2%,100.0%,0.0%,zeros,local-global,23.030727272727276,0.1
575,0.6081368923187256,58,4,0.8,250,250,1000,1,1,18,7006.239,12458.203,5451.964,1267.2,13725.403,12458.203,499.82,1835.391,2335.211,0.7412616875182227%,57.2%,57.2%,100.0%,0.0%,0.8332616875182227%,48.0%,48.0%,100.0%,0.0%,zeros,local-global,23.030727272727276,0.1
576,0.5641272068023682,58,5,0.8,250,250,1000,1,1,14,7006.239,14243.114,7236.875,1160.0,15403.114,14243.114,582.756,1466.84,2049.596,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,23.030727272727276,0.1
581,0.39508795738220215,59,0,0.8,250,250,1000,1,1,10,7006.239,10071.258,3065.019,1204.8,11276.058,10071.258,496.324,981.391,1477.715,0.8292616875182227%,48.4%,48.4%,100.0%,0.0%,0.8372616875182227%,47.6%,47.6%,100.0%,0.0%,zeros,local-global,23.43475757575758,0.1
580,0.5121164321899414,58,9,0.8,250,250,1000,1,1,13,7006.239,11447.701,4441.462,1180.8,12628.501,11447.701,497.277,1269.114,1766.391,0.8532616875182227%,46.0%,46.0%,100.0%,0.0%,0.8932616875182228%,42.0%,42.0%,100.0%,0.0%,zeros,local-global,23.030727272727276,0.1
579,0.6851544380187988,58,8,0.8,250,250,1000,1,1,19,7006.239,15721.579,8715.34,1156.8,16878.379,15721.579,533.347,2140.912,2674.259,0.8332616875182227%,48.0%,48.0%,100.0%,0.0%,0.7692616875182228%,54.4%,54.4%,100.0%,0.0%,zeros,local-global,23.030727272727276,0.1
574,0.8221864700317383,58,3,0.8,250,250,1000,1,1,22,7006.239,15361.819,8355.58,1228.8,16590.619,15361.819,573.023,2160.102,2733.125,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.8252616875182227%,48.8%,48.8%,100.0%,0.0%,zeros,local-global,23.030727272727276,0.1
582,0.5201187133789062,59,1,0.8,250,250,1000,1,1,14,7006.239,12078.707,5072.468,1198.4,13277.107,12078.707,363.379,1775.241,2138.62,0.8652616875182227%,44.8%,44.8%,100.0%,0.0%,0.8692616875182227%,44.4%,44.4%,100.0%,0.0%,zeros,local-global,23.43475757575758,0.1
583,0.34207725524902344,59,2,0.8,250,250,1000,1,1,9,7006.239,9049.278,2043.039,1192.0,10241.278,9049.278,342.157,1154.932,1497.089,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.7972616875182228%,51.6%,51.6%,100.0%,0.0%,zeros,local-global,23.43475757575758,0.1
587,0.439098596572876,59,6,0.8,250,250,1000,1,1,13,7006.239,12148.104,5141.865,1160.0,13308.104,12148.104,543.895,1211.44,1755.335,0.7772616875182228%,53.6%,53.6%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,23.43475757575758,0.1
586,0.502112627029419,59,5,0.8,250,250,1000,1,1,14,7006.239,14715.993,7709.754,1160.0,15875.993,14715.993,579.122,1601.498,2180.62,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,23.43475757575758,0.1
591,0.3960902690887451,60,0,0.8,250,250,1000,1,1,10,7006.239,10071.258,3065.019,1204.8,11276.058,10071.258,496.324,981.391,1477.715,0.8292616875182227%,48.4%,48.4%,100.0%,0.0%,0.8372616875182227%,47.6%,47.6%,100.0%,0.0%,zeros,local-global,23.838787878787883,0.1
585,0.6491475105285645,59,4,0.8,250,250,1000,1,1,18,7006.239,12516.431,5510.192,1267.2,13783.631,12516.431,517.498,1788.501,2305.999,0.7412616875182227%,57.2%,57.2%,100.0%,0.0%,0.8332616875182227%,48.0%,48.0%,100.0%,0.0%,zeros,local-global,23.43475757575758,0.1
590,0.47810864448547363,59,9,0.8,250,250,1000,1,1,13,7006.239,11503.866,4497.627,1180.8,12684.666,11503.866,506.328,1260.845,1767.173,0.8532616875182227%,46.0%,46.0%,100.0%,0.0%,0.8932616875182228%,42.0%,42.0%,100.0%,0.0%,zeros,local-global,23.43475757575758,0.1
588,0.689154863357544,59,7,0.8,250,250,1000,1,1,18,7006.239,11350.107,4343.868,1817.6,13167.707,11350.107,375.372,2004.455,2379.827,0.8012616875182228%,51.2%,51.2%,100.0%,0.0%,0.7812616875182228%,53.2%,53.2%,100.0%,0.0%,zeros,local-global,23.43475757575758,0.1
592,0.5271174907684326,60,1,0.8,250,250,1000,1,1,14,7006.239,12078.707,5072.468,1198.4,13277.107,12078.707,363.379,1775.241,2138.62,0.8652616875182227%,44.8%,44.8%,100.0%,0.0%,0.8692616875182227%,44.4%,44.4%,100.0%,0.0%,zeros,local-global,23.838787878787883,0.1
593,0.3560802936553955,60,2,0.8,250,250,1000,1,1,9,7006.239,9049.278,2043.039,1192.0,10241.278,9049.278,342.157,1154.932,1497.089,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.7972616875182228%,51.6%,51.6%,100.0%,0.0%,zeros,local-global,23.838787878787883,0.1
589,0.7171614170074463,59,8,0.8,250,250,1000,1,1,20,7006.239,16347.398,9341.159,1156.8,17504.198,16347.398,558.656,2179.65,2738.306,0.8332616875182227%,48.0%,48.0%,100.0%,0.0%,0.7692616875182228%,54.4%,54.4%,100.0%,0.0%,zeros,local-global,23.43475757575758,0.1
584,1.0052268505096436,59,3,0.8,250,250,1000,1,1,30,7006.239,17113.334,10107.095,1228.8,18342.134,17113.334,559.835,2474.976,3034.811,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.8252616875182227%,48.8%,48.8%,100.0%,0.0%,zeros,local-global,23.43475757575758,0.1
597,0.46010327339172363,60,6,0.8,250,250,1000,1,1,13,7006.239,12148.104,5141.865,1160.0,13308.104,12148.104,543.895,1211.44,1755.335,0.7772616875182228%,53.6%,53.6%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,23.838787878787883,0.1
596,0.5451231002807617,60,5,0.8,250,250,1000,1,1,14,7006.239,14715.993,7709.754,1160.0,15875.993,14715.993,579.122,1601.498,2180.62,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,23.838787878787883,0.1
595,0.6701498031616211,60,4,0.8,250,250,1000,1,1,18,7006.239,12516.431,5510.192,1267.2,13783.631,12516.431,517.498,1788.501,2305.999,0.7412616875182227%,57.2%,57.2%,100.0%,0.0%,0.8332616875182227%,48.0%,48.0%,100.0%,0.0%,zeros,local-global,23.838787878787883,0.1
594,0.8281867504119873,60,3,0.8,250,250,1000,1,1,22,7006.239,15169.618,8163.379,1228.8,16398.418,15169.618,564.8,2053.296,2618.096,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.8252616875182227%,48.8%,48.8%,100.0%,0.0%,zeros,local-global,23.838787878787883,0.1
601,0.5301194190979004,61,0,0.8,250,250,1000,1,1,10,7006.239,10065.179,3058.94,1204.8,11269.979,10065.179,501.669,967.829,1469.498,0.8292616875182227%,48.4%,48.4%,100.0%,0.0%,0.8372616875182227%,47.6%,47.6%,100.0%,0.0%,zeros,local-global,24.242818181818187,0.1
600,0.5521240234375,60,9,0.8,250,250,1000,1,1,13,7006.239,11503.866,4497.627,1180.8,12684.666,11503.866,506.328,1260.845,1767.173,0.8532616875182227%,46.0%,46.0%,100.0%,0.0%,0.8932616875182228%,42.0%,42.0%,100.0%,0.0%,zeros,local-global,23.838787878787883,0.1
599,0.700157642364502,60,8,0.8,250,250,1000,1,1,15,7006.239,15219.663,8213.424,1156.8,16376.463,15219.663,590.615,1679.46,2270.075,0.8332616875182227%,48.0%,48.0%,100.0%,0.0%,0.7692616875182228%,54.4%,54.4%,100.0%,0.0%,zeros,local-global,23.838787878787883,0.1
598,0.783177375793457,60,7,0.8,250,250,1000,1,1,18,7006.239,11350.107,4343.868,1817.6,13167.707,11350.107,375.372,2004.455,2379.827,0.8012616875182228%,51.2%,51.2%,100.0%,0.0%,0.7812616875182228%,53.2%,53.2%,100.0%,0.0%,zeros,local-global,23.838787878787883,0.1
603,0.527118444442749,61,2,0.8,250,250,1000,1,1,9,7006.239,9037.148,2030.909,1192.0,10229.148,9037.148,344.986,1141.328,1486.314,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.7972616875182228%,51.6%,51.6%,100.0%,0.0%,zeros,local-global,24.242818181818187,0.1
602,0.7771756649017334,61,1,0.8,250,250,1000,1,1,19,7006.239,13809.427,6803.188,1198.4,15007.827,13809.427,373.217,2311.296,2684.513,0.8652616875182227%,44.8%,44.8%,100.0%,0.0%,0.8692616875182227%,44.4%,44.4%,100.0%,0.0%,zeros,local-global,24.242818181818187,0.1
605,0.4921121597290039,61,4,0.8,250,250,1000,1,1,11,7006.239,11180.174,4173.935,1267.2,12447.374,11180.174,547.592,1034.404,1581.996,0.7412616875182227%,57.2%,57.2%,100.0%,0.0%,0.8332616875182227%,48.0%,48.0%,100.0%,0.0%,zeros,local-global,24.242818181818187,0.1
607,0.5031125545501709,61,6,0.8,250,250,1000,1,1,13,7006.239,11756.824,4750.585,1160.0,12916.824,11756.824,500.571,1288.561,1789.132,0.7772616875182228%,53.6%,53.6%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,24.242818181818187,0.1
604,0.8892009258270264,61,3,0.8,250,250,1000,1,1,22,7006.239,15150.45,8144.211,1228.8,16379.25,15150.45,565.698,2058.642,2624.34,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.8252616875182227%,48.8%,48.8%,100.0%,0.0%,zeros,local-global,24.242818181818187,0.1
611,0.41309309005737305,62,0,0.8,250,250,1000,1,1,10,7006.239,10065.179,3058.94,1204.8,11269.979,10065.179,501.669,967.829,1469.498,0.8292616875182227%,48.4%,48.4%,100.0%,0.0%,0.8372616875182227%,47.6%,47.6%,100.0%,0.0%,zeros,local-global,24.646848484848487,0.1
610,0.5111143589019775,61,9,0.8,250,250,1000,1,1,13,7006.239,12086.465,5080.226,1180.8,13267.265,12086.465,553.153,1216.827,1769.98,0.8532616875182227%,46.0%,46.0%,100.0%,0.0%,0.8932616875182228%,42.0%,42.0%,100.0%,0.0%,zeros,local-global,24.242818181818187,0.1
606,0.8271834850311279,61,5,0.8,250,250,1000,1,1,22,7006.239,17720.871,10714.632,1160.0,18880.871,17720.871,588.479,2310.039,2898.518,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,24.242818181818187,0.1
613,0.3650822639465332,62,2,0.8,250,250,1000,1,1,9,7006.239,9037.148,2030.909,1192.0,10229.148,9037.148,344.986,1141.328,1486.314,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.7972616875182228%,51.6%,51.6%,100.0%,0.0%,zeros,local-global,24.646848484848487,0.1
608,0.7971794605255127,61,7,0.8,250,250,1000,1,1,21,7006.239,12372.479,5366.24,1804.8,14177.279,12372.479,378.217,2384.906,2763.123,0.8012616875182228%,51.2%,51.2%,100.0%,0.0%,0.7812616875182228%,53.2%,53.2%,100.0%,0.0%,zeros,local-global,24.242818181818187,0.1
609,0.8381900787353516,61,8,0.8,250,250,1000,1,1,22,7006.239,16881.628,9875.389,1156.8,18038.428,16881.628,581.014,2374.61,2955.624,0.8332616875182227%,48.0%,48.0%,100.0%,0.0%,0.7692616875182228%,54.4%,54.4%,100.0%,0.0%,zeros,local-global,24.242818181818187,0.1
612,0.718163251876831,62,1,0.8,250,250,1000,1,1,19,7006.239,13809.427,6803.188,1198.4,15007.827,13809.427,373.217,2311.296,2684.513,0.8652616875182227%,44.8%,44.8%,100.0%,0.0%,0.8692616875182227%,44.4%,44.4%,100.0%,0.0%,zeros,local-global,24.646848484848487,0.1
615,0.44610047340393066,62,4,0.8,250,250,1000,1,1,11,7006.239,11180.174,4173.935,1267.2,12447.374,11180.174,547.592,1034.404,1581.996,0.7412616875182227%,57.2%,57.2%,100.0%,0.0%,0.8332616875182227%,48.0%,48.0%,100.0%,0.0%,zeros,local-global,24.646848484848487,0.1
617,0.4901115894317627,62,6,0.8,250,250,1000,1,1,13,7006.239,11756.824,4750.585,1160.0,12916.824,11756.824,500.571,1288.561,1789.132,0.7772616875182228%,53.6%,53.6%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,24.646848484848487,0.1
620,0.478107213973999,62,9,0.8,250,250,1000,1,1,13,7006.239,12395.477,5389.238,1180.8,13576.277,12395.477,552.456,1362.745,1915.201,0.8532616875182227%,46.0%,46.0%,100.0%,0.0%,0.8932616875182228%,42.0%,42.0%,100.0%,0.0%,zeros,local-global,24.646848484848487,0.1
614,0.8181843757629395,62,3,0.8,250,250,1000,1,1,22,7006.239,15112.623,8106.384,1228.8,16341.423,15112.623,564.885,2138.652,2703.537,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.8252616875182227%,48.8%,48.8%,100.0%,0.0%,zeros,local-global,24.646848484848487,0.1
621,0.47310614585876465,63,0,0.8,250,250,1000,1,1,13,7006.239,9241.541,2235.302,1204.8,10446.341,9241.541,276.815,1669.895,1946.71,0.8292616875182227%,48.4%,48.4%,100.0%,0.0%,0.8372616875182227%,47.6%,47.6%,100.0%,0.0%,zeros,local-global,25.05087878787879,0.1
616,0.773174524307251,62,5,0.8,250,250,1000,1,1,22,7006.239,17720.871,10714.632,1160.0,18880.871,17720.871,588.479,2310.039,2898.518,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,24.646848484848487,0.1
618,0.758171558380127,62,7,0.8,250,250,1000,1,1,21,7006.239,12372.479,5366.24,1804.8,14177.279,12372.479,378.217,2384.906,2763.123,0.8012616875182228%,51.2%,51.2%,100.0%,0.0%,0.7812616875182228%,53.2%,53.2%,100.0%,0.0%,zeros,local-global,24.646848484848487,0.1
619,0.8051812648773193,62,8,0.8,250,250,1000,1,1,22,7006.239,16881.628,9875.389,1156.8,18038.428,16881.628,581.014,2374.61,2955.624,0.8332616875182227%,48.0%,48.0%,100.0%,0.0%,0.7692616875182228%,54.4%,54.4%,100.0%,0.0%,zeros,local-global,24.646848484848487,0.1
623,0.501112699508667,63,2,0.8,250,250,1000,1,1,13,7006.239,10233.85,3227.611,1192.0,11425.85,10233.85,351.771,1525.378,1877.149,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.7972616875182228%,51.6%,51.6%,100.0%,0.0%,zeros,local-global,25.05087878787879,0.1
624,0.4861104488372803,63,3,0.8,250,250,1000,1,1,13,7006.239,10814.851,3808.612,1228.8,12043.651,10814.851,326.518,1609.983,1936.501,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.8252616875182227%,48.8%,48.8%,100.0%,0.0%,zeros,local-global,25.05087878787879,0.1
622,0.7401678562164307,63,1,0.8,250,250,1000,1,1,21,7006.239,14158.757,7152.518,1198.4,15357.157,14158.757,372.299,2519.952,2892.251,0.8652616875182227%,44.8%,44.8%,100.0%,0.0%,0.8692616875182227%,44.4%,44.4%,100.0%,0.0%,zeros,local-global,25.05087878787879,0.1
625,0.5651273727416992,63,4,0.8,250,250,1000,1,1,15,7006.239,12791.041,5784.802,1267.2,14058.241,12791.041,564.358,1536.505,2100.863,0.7412616875182227%,57.2%,57.2%,100.0%,0.0%,0.8332616875182227%,48.0%,48.0%,100.0%,0.0%,zeros,local-global,25.05087878787879,0.1
628,0.45310211181640625,63,7,0.8,250,250,1000,1,1,12,7006.239,12219.296,5213.057,1254.4,13473.696,12219.296,583.208,1225.417,1808.625,0.8012616875182228%,51.2%,51.2%,100.0%,0.0%,0.7812616875182228%,53.2%,53.2%,100.0%,0.0%,zeros,local-global,25.05087878787879,0.1
627,0.4921119213104248,63,6,0.8,250,250,1000,1,1,13,7006.239,11757.302,4751.063,1160.0,12917.302,11757.302,497.539,1287.109,1784.648,0.7772616875182228%,53.6%,53.6%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,25.05087878787879,0.1
630,0.4831087589263916,63,9,0.8,250,250,1000,1,1,13,7006.239,11405.33,4399.091,1180.8,12586.13,11405.33,497.412,1251.91,1749.322,0.8532616875182227%,46.0%,46.0%,100.0%,0.0%,0.8932616875182228%,42.0%,42.0%,100.0%,0.0%,zeros,local-global,25.05087878787879,0.1
631,0.49511265754699707,64,0,0.8,250,250,1000,1,1,13,7006.239,9241.541,2235.302,1204.8,10446.341,9241.541,276.815,1669.895,1946.71,0.8292616875182227%,48.4%,48.4%,100.0%,0.0%,0.8372616875182227%,47.6%,47.6%,100.0%,0.0%,zeros,local-global,25.454909090909094,0.1
629,0.648146390914917,63,8,0.8,250,250,1000,1,1,18,7006.239,15466.636,8460.397,1156.8,16623.436,15466.636,591.413,1868.137,2459.55,0.8332616875182227%,48.0%,48.0%,100.0%,0.0%,0.7692616875182228%,54.4%,54.4%,100.0%,0.0%,zeros,local-global,25.05087878787879,0.1
626,0.9442136287689209,63,5,0.8,250,250,1000,1,1,26,7006.239,18163.026,11156.787,1160.0,19323.026,18163.026,568.758,2572.117,3140.875,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,25.05087878787879,0.1
633,0.4851093292236328,64,2,0.8,250,250,1000,1,1,13,7006.239,10233.85,3227.611,1192.0,11425.85,10233.85,351.771,1525.378,1877.149,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.7972616875182228%,51.6%,51.6%,100.0%,0.0%,zeros,local-global,25.454909090909094,0.1
634,0.4851090908050537,64,3,0.8,250,250,1000,1,1,13,7006.239,10814.851,3808.612,1228.8,12043.651,10814.851,326.518,1609.983,1936.501,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.8252616875182227%,48.8%,48.8%,100.0%,0.0%,zeros,local-global,25.454909090909094,0.1
